customer_id,age,income,is_business,home_city
CU07329,32,63243.0,0,NYC
CU07330,27,70198.0,0,MIA
CU07331,53,45194.0,0,LAX
CU07332,47,39885.0,0,CHI
CU07333,45,62560.0,0,CHI
CU07334,39,57187.0,0,NYC
CU07335,56,71594.0,0,CHI
CU07336,67,25000.0,0,CHI
CU07337,54,41386.0,0,NYC
CU07338,35,102782.0,1,BOS
CU07339,28,59486.0,0,BOS
CU07340,27,69777.0,0,LAX
CU07341,61,63892.0,0,CHI
CU07342,60,41317.0,0,LAX
CU07343,37,33198.0,0,BOS
CU07344,56,54528.0,0,NYC
CU07345,22,47429.0,1,NYC
CU07346,20,72623.0,1,LAX
CU07347,49,51049.0,0,CHI
CU07348,22,70375.0,0,MIA
CU07349,63,55684.0,0,LAX
CU07350,23,63144.0,0,LAX
CU07351,58,67025.0,0,CHI
CU07352,53,53649.0,0,BOS
CU07353,30,71520.0,1,NYC
CU07354,25,55548.0,0,BOS
CU07355,52,63672.0,0,NYC
CU07356,31,31400.0,0,NYC
CU07357,69,68998.0,0,MIA
CU07358,61,39720.0,0,BOS
CU07359,28,44655.0,0,LAX
CU07360,55,38711.0,1,LAX
CU07361,50,69652.0,0,BOS
CU07362,39,67818.0,0,BOS
CU07363,29,77706.0,0,LAX
CU07364,35,63309.0,1,LAX
CU07365,18,62797.0,0,BOS
CU07366,26,72062.0,0,CHI
CU07367,56,80581.0,1,CHI
CU07368,28,79059.0,0,BOS
CU07369,31,25358.0,0,MIA
CU07370,62,52800.0,0,NYC
CU07371,32,33662.0,0,CHI
CU07372,22,54428.0,0,MIA
CU07373,68,57153.0,0,NYC
CU07374,21,71012.0,0,CHI
CU07375,61,81366.0,1,BOS
CU07376,35,88180.0,1,NYC
CU07377,22,44310.0,0,BOS
CU07378,30,67520.0,1,LAX
CU07379,20,66519.0,0,MIA
CU07380,42,69915.0,0,MIA
CU07381,49,81788.0,0,LAX
CU07382,55,69992.0,0,CHI
CU07383,20,71946.0,0,NYC
CU07384,28,44651.0,1,BOS
CU07385,39,54577.0,0,NYC
CU07386,37,28567.0,0,MIA
CU07387,21,86938.0,1,LAX
CU07388,41,70406.0,1,CHI
CU07389,56,46074.0,0,MIA
CU07390,62,51987.0,0,CHI
CU07391,40,85060.0,1,MIA
CU07392,59,71748.0,0,BOS
CU07393,25,64245.0,0,NYC
CU07394,34,52084.0,0,BOS
CU07395,25,67765.0,0,NYC
CU07396,18,71640.0,0,NYC
CU07397,59,44406.0,0,CHI
CU07398,29,48940.0,0,NYC
CU07399,64,45744.0,0,CHI
CU07400,45,40953.0,1,MIA
CU07401,54,45270.0,0,MIA
CU07402,58,25000.0,0,BOS
CU07403,18,39300.0,0,LAX
CU07404,40,65949.0,1,MIA
CU07405,52,77644.0,0,LAX
CU07406,57,71652.0,0,CHI
CU07407,27,80382.0,0,CHI
CU07408,67,34514.0,0,MIA
CU07409,30,50282.0,1,LAX
CU07410,60,84038.0,0,BOS
CU07411,64,64576.0,0,CHI
CU07412,67,56814.0,0,CHI
CU07413,53,55430.0,0,NYC
CU07414,34,83492.0,1,LAX
CU07415,43,79136.0,0,CHI
CU07416,43,57448.0,0,BOS
CU07417,59,100157.0,1,MIA
CU07418,58,52330.0,0,BOS
CU07419,59,54928.0,0,BOS
CU07420,26,78799.0,0,CHI
CU07421,18,64435.0,0,NYC
CU07422,51,33153.0,0,BOS
CU07423,67,46210.0,0,CHI
CU07424,60,60228.0,1,LAX
CU07425,27,48289.0,0,MIA
CU07426,66,31497.0,0,LAX
CU07427,32,83006.0,0,LAX
CU07428,57,71784.0,0,BOS
CU07429,61,49280.0,0,NYC
CU07430,22,58522.0,1,CHI
CU07431,20,54755.0,0,CHI
CU07432,23,72622.0,0,NYC
CU07433,24,48493.0,0,BOS
CU07434,64,43494.0,1,LAX
CU07435,28,92887.0,0,CHI
CU07436,52,62737.0,1,LAX
CU07437,59,42619.0,0,CHI
CU07438,56,40375.0,0,BOS
CU07439,56,71800.0,1,LAX
CU07440,62,68550.0,0,NYC
CU07441,45,33189.0,0,LAX
CU07442,26,44601.0,0,NYC
CU07443,35,104220.0,0,CHI
CU07444,37,31237.0,1,LAX
CU07445,55,41956.0,0,MIA
CU07446,56,54329.0,1,CHI
CU07447,39,30816.0,0,NYC
CU07448,44,40802.0,0,CHI
CU07449,60,27703.0,0,BOS
CU07450,22,66736.0,0,MIA
CU07451,26,38513.0,0,CHI
CU07452,43,65599.0,0,MIA
CU07453,41,76793.0,0,NYC
CU07454,63,34091.0,0,CHI
CU07455,18,65280.0,0,NYC
CU07456,38,58492.0,0,NYC
CU07457,46,54392.0,0,BOS
CU07458,61,74913.0,1,MIA
CU07459,46,70853.0,1,CHI
CU07460,51,72128.0,0,LAX
CU07461,34,84579.0,0,MIA
CU07462,40,51802.0,0,BOS
CU07463,47,94712.0,1,MIA
CU07464,29,36249.0,0,LAX
CU07465,28,87542.0,1,BOS
CU07466,67,44460.0,0,MIA
CU07467,49,41992.0,0,CHI
CU07468,60,39399.0,0,NYC
CU07469,51,55578.0,0,CHI
CU07470,56,32835.0,0,NYC
CU07471,30,64191.0,1,MIA
CU07472,62,25000.0,0,BOS
CU07473,37,55213.0,0,CHI
CU07474,32,71328.0,0,CHI
CU07475,51,38798.0,1,NYC
CU07476,51,72071.0,0,BOS
CU07477,67,47460.0,0,BOS
CU07478,29,28144.0,1,MIA
CU07479,59,49341.0,0,LAX
CU07480,58,94168.0,0,NYC
CU07481,21,81656.0,1,CHI
CU07482,65,86311.0,1,BOS
CU07483,35,81750.0,0,BOS
CU07484,59,96864.0,0,LAX
CU07485,50,41981.0,0,CHI
CU07486,29,61240.0,0,LAX
CU07487,60,65413.0,1,MIA
CU07488,41,83902.0,0,CHI
CU07489,40,70022.0,1,CHI
CU07490,19,44167.0,1,MIA
CU07491,51,25000.0,0,NYC
CU07492,38,55811.0,0,MIA
CU07493,62,64175.0,1,CHI
CU07494,39,42239.0,0,LAX
CU07495,55,40893.0,0,MIA
CU07496,46,59880.0,0,MIA
CU07497,56,51771.0,0,LAX
CU07498,37,107076.0,0,LAX
CU07499,65,43850.0,0,LAX
CU07500,34,61170.0,0,NYC
CU07501,36,43549.0,0,BOS
CU07502,28,27352.0,0,BOS
CU07503,45,61655.0,0,CHI
CU07504,27,25000.0,0,NYC
CU07505,19,51349.0,0,MIA
CU07506,37,46606.0,0,LAX
CU07507,41,55602.0,0,MIA
CU07508,28,71395.0,0,NYC
CU07509,43,93459.0,1,LAX
CU07510,35,45706.0,0,LAX
CU07511,26,87292.0,1,LAX
CU07512,37,43578.0,0,NYC
CU07513,39,52018.0,0,BOS
CU07514,38,30854.0,0,MIA
CU07515,55,68693.0,1,MIA
CU07516,26,46391.0,0,MIA
CU07517,32,93179.0,0,NYC
CU07518,47,74644.0,0,LAX
CU07519,52,65406.0,1,BOS
CU07520,66,91626.0,1,NYC
CU07521,26,73990.0,0,MIA
CU07522,56,64878.0,0,LAX
CU07523,35,48106.0,1,NYC
CU07524,62,77945.0,0,MIA
CU07525,66,50322.0,0,BOS
CU07526,29,66420.0,1,MIA
CU07527,45,70370.0,1,NYC
CU07528,69,83592.0,1,MIA
CU07529,45,57020.0,0,BOS
CU07530,18,78591.0,0,MIA
CU07531,44,46987.0,0,MIA
CU07532,49,59769.0,0,NYC
CU07533,52,82959.0,1,LAX
CU07534,56,40268.0,0,CHI
CU07535,48,40599.0,0,NYC
CU07536,59,78012.0,0,BOS
CU07537,55,61923.0,0,BOS
CU07538,54,88144.0,0,LAX
CU07539,28,37643.0,0,CHI
CU07540,33,51424.0,0,BOS
CU07541,48,79556.0,0,LAX
CU07542,32,51135.0,1,CHI
CU07543,20,68102.0,1,CHI
CU07544,41,68189.0,1,LAX
CU07545,36,25000.0,0,CHI
CU07546,61,45247.0,0,NYC
CU07547,50,75640.0,1,NYC
CU07548,34,86595.0,1,LAX
CU07549,53,79096.0,0,BOS
CU07550,68,46697.0,0,LAX
CU07551,30,51972.0,1,NYC
CU07552,59,73547.0,0,CHI
CU07553,27,49685.0,1,CHI
CU07554,58,40538.0,0,MIA
CU07555,56,66463.0,1,CHI
CU07556,37,82435.0,0,BOS
CU07557,49,88258.0,1,LAX
CU07558,43,50674.0,0,CHI
CU07559,18,53397.0,0,MIA
CU07560,24,40854.0,0,BOS
CU07561,52,74037.0,0,MIA
CU07562,57,37271.0,0,MIA
CU07563,68,34931.0,0,BOS
CU07564,63,28454.0,0,MIA
CU07565,30,61730.0,0,CHI
CU07566,24,45811.0,1,CHI
CU07567,45,73408.0,0,BOS
CU07568,32,73997.0,0,LAX
CU07569,20,80963.0,0,NYC
CU07570,52,67482.0,0,NYC
CU07571,69,44190.0,0,MIA
CU07572,39,48178.0,0,LAX
CU07573,36,62887.0,0,CHI
CU07574,69,88265.0,0,NYC
CU07575,54,98666.0,1,BOS
CU07576,45,31103.0,0,MIA
CU07577,39,70369.0,0,LAX
CU07578,37,66590.0,0,CHI
CU07579,25,64716.0,0,LAX
CU07580,36,37158.0,0,LAX
CU07581,45,60945.0,0,MIA
CU07582,42,85723.0,1,MIA
CU07583,52,55536.0,0,CHI
CU07584,35,56685.0,0,MIA
CU07585,68,63167.0,0,LAX
CU07586,41,69537.0,0,CHI
CU07587,57,68845.0,0,MIA
CU07588,21,60143.0,0,CHI
CU07589,56,47805.0,0,MIA
CU07590,47,56306.0,0,CHI
CU07591,65,66724.0,0,BOS
CU07592,18,43323.0,0,MIA
CU07593,42,71695.0,0,NYC
CU07594,68,25000.0,0,BOS
CU07595,46,51709.0,0,CHI
CU07596,26,55650.0,0,BOS
CU07597,19,71999.0,1,NYC
CU07598,21,44623.0,1,CHI
CU07599,30,53142.0,0,CHI
CU07600,69,67283.0,0,NYC
CU07601,68,58781.0,0,LAX
CU07602,49,36123.0,0,LAX
CU07603,51,35404.0,0,NYC
CU07604,52,83731.0,1,MIA
CU07605,24,62961.0,0,CHI
CU07606,28,52000.0,0,LAX
CU07607,38,61723.0,0,NYC
CU07608,64,66641.0,1,BOS
CU07609,36,95361.0,0,NYC
CU07610,32,76135.0,0,LAX
CU07611,45,54984.0,0,MIA
CU07612,40,40460.0,0,BOS
CU07613,57,73930.0,0,BOS
CU07614,25,29714.0,1,NYC
CU07615,35,37073.0,0,BOS
CU07616,29,55137.0,1,MIA
CU07617,47,42746.0,0,LAX
CU07618,57,51400.0,0,MIA
CU07619,26,85862.0,1,BOS
CU07620,30,62790.0,0,CHI
CU07621,68,62020.0,0,LAX
CU07622,23,71959.0,0,MIA
CU07623,47,70969.0,0,CHI
CU07624,37,53306.0,0,BOS
CU07625,66,69535.0,0,BOS
CU07626,56,45404.0,0,LAX
CU07627,46,58742.0,0,MIA
CU07628,35,71777.0,0,BOS
CU07629,19,97185.0,0,LAX
CU07630,33,61202.0,0,BOS
CU07631,30,45385.0,1,BOS
CU07632,62,78037.0,1,CHI
CU07633,55,41220.0,1,NYC
CU07634,37,87512.0,0,CHI
CU07635,67,78628.0,0,LAX
CU07636,55,61194.0,0,BOS
CU07637,23,95561.0,1,LAX
CU07638,60,59510.0,0,LAX
CU07639,55,45809.0,0,LAX
CU07640,26,64208.0,0,MIA
CU07641,36,48069.0,0,CHI
CU07642,28,78691.0,0,CHI
CU07643,28,68751.0,0,BOS
CU07644,29,25000.0,0,CHI
CU07645,56,68195.0,0,CHI
CU07646,65,62981.0,0,CHI
CU07647,60,49095.0,0,LAX
CU07648,54,50745.0,0,NYC
CU07649,22,44419.0,0,MIA
CU07650,56,33140.0,0,CHI
CU07651,42,50003.0,1,LAX
CU07652,54,38696.0,1,BOS
CU07653,27,80128.0,0,NYC
CU07654,37,73309.0,0,LAX
CU07655,63,54136.0,0,LAX
CU07656,38,46378.0,0,NYC
CU07657,62,64098.0,0,BOS
CU07658,51,98234.0,0,CHI
CU07659,50,45152.0,0,NYC
CU07660,45,86967.0,1,BOS
CU07661,63,45408.0,1,CHI
CU07662,49,51722.0,0,LAX
CU07663,56,70229.0,0,MIA
CU07664,50,87913.0,0,CHI
CU07665,25,55591.0,0,BOS
CU07666,60,53016.0,0,MIA
CU07667,36,60748.0,1,NYC
CU07668,65,34337.0,0,CHI
CU07669,41,71436.0,0,LAX
CU07670,28,75733.0,0,LAX
CU07671,48,73485.0,0,CHI
CU07672,39,56229.0,0,BOS
CU07673,43,75346.0,0,LAX
CU07674,41,68879.0,0,BOS
CU07675,68,50637.0,0,BOS
CU07676,40,33301.0,1,BOS
CU07677,55,70962.0,0,MIA
CU07678,48,49887.0,0,NYC
CU07679,25,87776.0,0,NYC
CU07680,57,59268.0,0,NYC
CU07681,54,68517.0,0,MIA
CU07682,29,58830.0,0,BOS
CU07683,43,51432.0,0,BOS
CU07684,40,47564.0,0,CHI
CU07685,44,90631.0,1,BOS
CU07686,37,94029.0,1,NYC
CU07687,45,88611.0,1,LAX
CU07688,50,50062.0,0,LAX
CU07689,31,45192.0,0,BOS
CU07690,19,55028.0,0,LAX
CU07691,54,59155.0,0,NYC
CU07692,52,25000.0,0,CHI
CU07693,67,115295.0,1,LAX
CU07694,54,31202.0,0,LAX
CU07695,48,50612.0,0,MIA
CU07696,52,52980.0,1,NYC
CU07697,34,35606.0,0,NYC
CU07698,51,81872.0,1,NYC
CU07699,46,87096.0,1,NYC
CU07700,28,66312.0,0,BOS
CU07701,38,37476.0,0,MIA
CU07702,35,47318.0,1,MIA
CU07703,66,59821.0,0,BOS
CU07704,49,25000.0,0,MIA
CU07705,42,47506.0,0,LAX
CU07706,46,25000.0,0,LAX
CU07707,21,53795.0,1,MIA
CU07708,44,88689.0,1,LAX
CU07709,50,57693.0,0,LAX
CU07710,32,70026.0,0,BOS
CU07711,31,60935.0,0,MIA
CU07712,31,57563.0,0,NYC
CU07713,37,67763.0,1,NYC
CU07714,47,44629.0,1,CHI
CU07715,68,60113.0,0,MIA
CU07716,20,54417.0,0,MIA
CU07717,59,67741.0,1,MIA
CU07718,61,25000.0,0,CHI
CU07719,62,67264.0,0,MIA
CU07720,32,89897.0,1,BOS
CU07721,67,49744.0,1,BOS
CU07722,34,57005.0,1,NYC
CU07723,59,55013.0,0,LAX
CU07724,69,42776.0,0,NYC
CU07725,43,54082.0,0,BOS
CU07726,48,66109.0,0,CHI
CU07727,58,32383.0,1,MIA
CU07728,25,73115.0,1,LAX
CU07729,26,60989.0,1,CHI
CU07730,62,25000.0,0,LAX
CU07731,38,75979.0,0,BOS
CU07732,20,57956.0,0,MIA
CU07733,31,40257.0,0,CHI
CU07734,41,59399.0,1,NYC
CU07735,60,51395.0,0,NYC
CU07736,42,45290.0,0,BOS
CU07737,24,62276.0,0,LAX
CU07738,23,25000.0,0,LAX
CU07739,40,75468.0,1,NYC
CU07740,30,56747.0,1,BOS
CU07741,59,25000.0,0,NYC
CU07742,30,47502.0,0,CHI
CU07743,37,83528.0,0,BOS
CU07744,25,65166.0,1,MIA
CU07745,66,67551.0,0,BOS
CU07746,58,33987.0,0,LAX
CU07747,41,50851.0,0,BOS
CU07748,34,57823.0,0,MIA
CU07749,56,76760.0,0,NYC
CU07750,69,37257.0,0,LAX
CU07751,44,72472.0,0,LAX
CU07752,50,42201.0,0,LAX
CU07753,55,41893.0,0,MIA
CU07754,28,62680.0,0,BOS
CU07755,68,25000.0,0,NYC
CU07756,35,63708.0,0,LAX
CU07757,57,72783.0,0,LAX
CU07758,43,95552.0,1,CHI
CU07759,31,47871.0,0,BOS
CU07760,58,101641.0,0,NYC
CU07761,18,44893.0,0,LAX
CU07762,63,94767.0,1,LAX
CU07763,19,51684.0,0,CHI
CU07764,44,50468.0,0,MIA
CU07765,26,59362.0,0,NYC
CU07766,24,25000.0,0,NYC
CU07767,55,49637.0,0,BOS
CU07768,54,89270.0,0,CHI
CU07769,36,44174.0,0,BOS
CU07770,49,60457.0,0,CHI
CU07771,43,69773.0,0,CHI
CU07772,41,29209.0,0,NYC
CU07773,65,75623.0,0,MIA
CU07774,66,86205.0,0,BOS
CU07775,24,62372.0,0,CHI
CU07776,59,25276.0,0,NYC
CU07777,42,56696.0,0,BOS
CU07778,26,80690.0,0,CHI
CU07779,45,73250.0,1,BOS
CU07780,57,42404.0,0,CHI
CU07781,29,41849.0,1,BOS
CU07782,63,84945.0,0,LAX
CU07783,53,84374.0,0,CHI
CU07784,49,56626.0,0,CHI
CU07785,49,62403.0,0,CHI
CU07786,56,58608.0,0,CHI
CU07787,18,66253.0,0,LAX
CU07788,33,61367.0,1,NYC
CU07789,65,61169.0,0,NYC
CU07790,42,53692.0,0,NYC
CU07791,45,29338.0,0,NYC
CU07792,60,68510.0,0,LAX
CU07793,66,62883.0,1,CHI
CU07794,31,42167.0,1,LAX
CU07795,33,86233.0,1,NYC
CU07796,59,92530.0,1,MIA
CU07797,55,76940.0,0,CHI
CU07798,63,68943.0,1,LAX
CU07799,58,63517.0,1,BOS
CU07800,37,73573.0,0,MIA
CU07801,45,89327.0,1,CHI
CU07802,27,57877.0,0,MIA
CU07803,26,85072.0,0,NYC
CU07804,30,25000.0,1,CHI
CU07805,30,75383.0,0,BOS
CU07806,26,56415.0,1,LAX
CU07807,29,68727.0,0,CHI
CU07808,58,53528.0,0,LAX
CU07809,53,63984.0,1,BOS
CU07810,63,57406.0,0,BOS
CU07811,18,50375.0,0,MIA
CU07812,69,86522.0,1,MIA
CU07813,37,68436.0,0,LAX
CU07814,34,37823.0,0,MIA
CU07815,65,46452.0,0,MIA
CU07816,46,39535.0,0,NYC
CU07817,62,56618.0,0,CHI
CU07818,39,58945.0,0,MIA
CU07819,23,60004.0,0,NYC
CU07820,62,71968.0,0,NYC
CU07821,37,46547.0,0,CHI
CU07822,46,43607.0,0,CHI
CU07823,55,56420.0,1,MIA
CU07824,40,25000.0,1,LAX
CU07825,35,72665.0,0,BOS
CU07826,58,40492.0,0,MIA
CU07827,54,76078.0,1,LAX
CU07828,32,55960.0,0,MIA
CU07829,24,95219.0,0,CHI
CU07830,48,59369.0,0,MIA
CU07831,51,72949.0,0,LAX
CU07832,29,49868.0,0,NYC
CU07833,57,62079.0,0,CHI
CU07834,51,83733.0,1,MIA
CU07835,30,85304.0,0,MIA
CU07836,55,67491.0,0,CHI
CU07837,22,88548.0,0,LAX
CU07838,57,90660.0,1,MIA
CU07839,39,84253.0,1,NYC
CU07840,49,76336.0,0,NYC
CU07841,61,55208.0,0,NYC
CU07842,49,65529.0,0,MIA
CU07843,31,70188.0,0,MIA
CU07844,50,62092.0,0,LAX
CU07845,53,73431.0,0,NYC
CU07846,22,51730.0,0,CHI
CU07847,33,52756.0,0,NYC
CU07848,59,69813.0,1,MIA
CU07849,38,34793.0,0,MIA
CU07850,21,56330.0,0,LAX
CU07851,34,71897.0,0,MIA
CU07852,22,47232.0,0,MIA
CU07853,69,56412.0,0,BOS
CU07854,64,72912.0,0,CHI
CU07855,63,36766.0,0,LAX
CU07856,64,45087.0,0,LAX
CU07857,44,76735.0,0,CHI
CU07858,34,83930.0,0,BOS
CU07859,26,73458.0,0,BOS
CU07860,34,58301.0,0,NYC
CU07861,45,56129.0,1,BOS
CU07862,58,44208.0,0,MIA
CU07863,26,55302.0,0,MIA
CU07864,23,70440.0,0,CHI
CU07865,44,45807.0,0,CHI
CU07866,21,44859.0,0,LAX
CU07867,51,82785.0,1,MIA
CU07868,35,25000.0,1,LAX
CU07869,56,70349.0,1,MIA
CU07870,27,50077.0,0,NYC
CU07871,20,74233.0,0,MIA
CU07872,21,80536.0,0,LAX
CU07873,69,54688.0,0,LAX
CU07874,19,61287.0,0,MIA
CU07875,49,68790.0,0,CHI
CU07876,43,38684.0,0,CHI
CU07877,58,40107.0,0,MIA
CU07878,54,69475.0,0,LAX
CU07879,57,94972.0,1,MIA
CU07880,18,66318.0,0,LAX
CU07881,47,48999.0,1,LAX
CU07882,41,78985.0,0,CHI
CU07883,37,52116.0,0,CHI
CU07884,65,63162.0,0,BOS
CU07885,52,74982.0,0,MIA
CU07886,61,69995.0,0,LAX
CU07887,37,82658.0,1,NYC
CU07888,35,69885.0,0,NYC
CU07889,27,82112.0,0,BOS
CU07890,61,25000.0,0,NYC
CU07891,65,78848.0,0,LAX
CU07892,26,70813.0,1,CHI
CU07893,50,88187.0,1,CHI
CU07894,54,43204.0,0,LAX
CU07895,29,88924.0,1,NYC
CU07896,48,80706.0,0,NYC
CU07897,20,52039.0,0,MIA
CU07898,48,67145.0,0,LAX
CU07899,42,61629.0,0,CHI
CU07900,54,74811.0,0,MIA
CU07901,65,33839.0,0,LAX
CU07902,66,61431.0,1,BOS
CU07903,32,25000.0,0,NYC
CU07904,57,85085.0,1,MIA
CU07905,44,76830.0,0,MIA
CU07906,51,53000.0,0,MIA
CU07907,45,38692.0,0,NYC
CU07908,39,55812.0,0,BOS
CU07909,34,56263.0,0,NYC
CU07910,23,95438.0,0,LAX
CU07911,20,67835.0,0,NYC
CU07912,69,61062.0,0,CHI
CU07913,62,60695.0,0,NYC
CU07914,58,48832.0,0,NYC
CU07915,52,66085.0,0,MIA
CU07916,22,55888.0,0,LAX
CU07917,49,73421.0,1,BOS
CU07918,53,52580.0,0,LAX
CU07919,69,30556.0,0,NYC
CU07920,44,90767.0,0,LAX
CU07921,38,46108.0,0,LAX
CU07922,50,85586.0,0,LAX
CU07923,61,55999.0,0,LAX
CU07924,58,102174.0,1,NYC
CU07925,38,42932.0,0,LAX
CU07926,18,77825.0,0,BOS
CU07927,52,25000.0,0,NYC
CU07928,21,51423.0,0,BOS
CU07929,63,93935.0,1,CHI
CU07930,28,29483.0,0,CHI
CU07931,34,78332.0,1,BOS
CU07932,28,42139.0,1,NYC
CU07933,22,77652.0,1,MIA
CU07934,63,64223.0,0,CHI
CU07935,25,61495.0,0,BOS
CU07936,46,47056.0,0,NYC
CU07937,36,92297.0,0,LAX
CU07938,66,64059.0,1,MIA
CU07939,53,61475.0,0,BOS
CU07940,68,62002.0,0,MIA
CU07941,50,25000.0,0,MIA
CU07942,18,83881.0,1,NYC
CU07943,43,61011.0,0,CHI
CU07944,66,79591.0,0,NYC
CU07945,62,74344.0,0,NYC
CU07946,41,67718.0,0,LAX
CU07947,38,84668.0,1,CHI
CU07948,51,25000.0,0,BOS
CU07949,43,25000.0,1,LAX
CU07950,33,59549.0,1,LAX
CU07951,55,76710.0,1,NYC
CU07952,29,67399.0,0,NYC
CU07953,67,66613.0,0,CHI
CU07954,32,38397.0,0,BOS
CU07955,50,60435.0,0,BOS
CU07956,21,75687.0,0,NYC
CU07957,27,120579.0,0,CHI
CU07958,32,57828.0,0,LAX
CU07959,60,61668.0,0,CHI
CU07960,65,77575.0,0,MIA
CU07961,59,59678.0,1,MIA
CU07962,39,43901.0,0,NYC
CU07963,37,67030.0,0,MIA
CU07964,41,68857.0,1,NYC
CU07965,47,61152.0,1,LAX
CU07966,45,33509.0,0,CHI
CU07967,34,64793.0,1,CHI
CU07968,40,52692.0,0,CHI
CU07969,33,49064.0,0,MIA
CU07970,18,34387.0,0,NYC
CU07971,47,60084.0,0,MIA
CU07972,51,71747.0,1,MIA
CU07973,58,39754.0,0,BOS
CU07974,39,60433.0,0,CHI
CU07975,62,47342.0,0,NYC
CU07976,43,36180.0,0,NYC
CU07977,22,54857.0,0,CHI
CU07978,36,89175.0,1,LAX
CU07979,18,58135.0,0,MIA
CU07980,42,101051.0,1,LAX
CU07981,61,66937.0,0,NYC
CU07982,61,67210.0,0,BOS
CU07983,19,41610.0,0,MIA
CU07984,41,58190.0,0,MIA
CU07985,60,52413.0,0,BOS
CU07986,48,94187.0,0,CHI
CU07987,18,86215.0,1,NYC
CU07988,19,86649.0,1,NYC
CU07989,19,91473.0,0,NYC
CU07990,29,71191.0,0,MIA
CU07991,21,25000.0,0,NYC
CU07992,66,85993.0,1,MIA
CU07993,64,63432.0,0,LAX
CU07994,44,47417.0,0,BOS
CU07995,48,48968.0,0,MIA
CU07996,23,82841.0,0,LAX
CU07997,30,57656.0,0,LAX
CU07998,23,54186.0,0,BOS
CU07999,51,58262.0,1,CHI
CU08000,40,54660.0,0,NYC
CU08001,60,70870.0,0,MIA
CU08002,18,105711.0,0,CHI
CU08003,31,59064.0,0,MIA
CU08004,58,42829.0,1,BOS
CU08005,19,46793.0,0,NYC
CU08006,53,59654.0,0,BOS
CU08007,69,58183.0,0,BOS
CU08008,58,70350.0,1,MIA
CU08009,54,74994.0,0,LAX
CU08010,59,69200.0,0,MIA
CU08011,23,77000.0,0,CHI
CU08012,21,71580.0,0,LAX
CU08013,40,71374.0,0,LAX
CU08014,63,69456.0,1,CHI
CU08015,61,65739.0,0,NYC
CU08016,53,25000.0,1,BOS
CU08017,37,31344.0,0,CHI
CU08018,20,30222.0,1,LAX
CU08019,50,104705.0,1,LAX
CU08020,30,64729.0,0,MIA
CU08021,59,34903.0,1,NYC
CU08022,41,50687.0,0,BOS
CU08023,61,51307.0,1,LAX
CU08024,57,26691.0,0,CHI
CU08025,38,84963.0,0,BOS
CU08026,41,67602.0,0,NYC
CU08027,38,87886.0,0,MIA
CU08028,25,83958.0,1,NYC
CU08029,32,25000.0,0,CHI
CU08030,39,87954.0,1,MIA
CU08031,33,77134.0,0,LAX
CU08032,53,35171.0,0,CHI
CU08033,61,54698.0,1,CHI
CU08034,49,35593.0,0,NYC
CU08035,23,84834.0,0,CHI
CU08036,46,55147.0,0,NYC
CU08037,52,82701.0,1,CHI
CU08038,19,56735.0,0,CHI
CU08039,51,39860.0,1,NYC
CU08040,46,63755.0,0,BOS
CU08041,23,28600.0,0,LAX
CU08042,18,44081.0,0,BOS
CU08043,41,41340.0,0,MIA
CU08044,61,36271.0,0,LAX
CU08045,61,50811.0,0,LAX
CU08046,35,66243.0,0,NYC
CU08047,36,56981.0,0,CHI
CU08048,29,63414.0,0,CHI
CU08049,56,39574.0,1,CHI
CU08050,34,25000.0,0,LAX
CU08051,52,127587.0,1,BOS
CU08052,56,47595.0,1,MIA
CU08053,52,59392.0,0,LAX
CU08054,62,78982.0,0,BOS
CU08055,51,52428.0,0,NYC
CU08056,41,46217.0,0,LAX
CU08057,27,77955.0,1,MIA
CU08058,50,70791.0,0,MIA
CU08059,49,54998.0,0,LAX
CU08060,57,72300.0,1,BOS
CU08061,69,47274.0,0,LAX
CU08062,43,29280.0,0,MIA
CU08063,57,49357.0,0,CHI
CU08064,39,72995.0,0,LAX
CU08065,27,61321.0,0,LAX
CU08066,33,53089.0,0,NYC
CU08067,43,25000.0,0,NYC
CU08068,57,65326.0,0,CHI
CU08069,63,60828.0,0,LAX
CU08070,42,32738.0,0,BOS
CU08071,49,69688.0,0,NYC
CU08072,26,85076.0,0,NYC
CU08073,31,34316.0,1,NYC
CU08074,29,42460.0,0,BOS
CU08075,43,45316.0,0,CHI
CU08076,36,70353.0,0,MIA
CU08077,64,80608.0,0,MIA
CU08078,22,41732.0,1,MIA
CU08079,65,66521.0,1,MIA
CU08080,27,57526.0,0,CHI
CU08081,23,80818.0,1,CHI
CU08082,42,67373.0,0,NYC
CU08083,34,75532.0,1,CHI
CU08084,37,54642.0,0,MIA
CU08085,38,81085.0,0,NYC
CU08086,23,77666.0,0,CHI
CU08087,23,88845.0,0,NYC
CU08088,39,46687.0,0,CHI
CU08089,66,50021.0,0,BOS
CU08090,63,79633.0,0,NYC
CU08091,30,25544.0,0,BOS
CU08092,41,85305.0,1,CHI
CU08093,51,56053.0,0,LAX
CU08094,29,60791.0,0,NYC
CU08095,25,44503.0,0,NYC
CU08096,31,68261.0,0,CHI
CU08097,30,57299.0,0,LAX
CU08098,47,72886.0,0,CHI
CU08099,43,55644.0,0,CHI
CU08100,34,59922.0,1,BOS
CU08101,27,42279.0,1,BOS
CU08102,26,76563.0,1,NYC
CU08103,47,55507.0,1,LAX
CU08104,62,63592.0,0,MIA
